;EFECTIVO;INVENTARIO;EQ_OFICINA;EQ_TRANSPORTE;TERRENOS_Y_CONSTRUCCIONES;CONTRIBUCIONES_X_PAGAR;ANTICIPOS_CTE;CAP_SOCIAL;UTILIDADES_ACUMULADAS;UTILIDAD_O_PERDIDA;TOTAL_VENTAS;TOTAL_COMPRAS;UTILIDAD_BRUTA;TOTAL_GASTOS;OBJETIVO
8213;2032985138;8,2915E+16;4624434661;0;7780484004;0;1554105885;7,70958E+15;-8892820135;-2131892926;4743554956;0;4324570,42;10760425,07;1
8214;6577648072;6314279054;2189552721;6706935438;2692846163;161555777;0;1665913,89;-3,16564E+16;-1898001583;0;93658371,48;44225622,56;27935461,81;1
8215;1007454088;79827784,34;2,32368E+16;1321533899;8,26991E+15;8784219895;2699613817;0;10417243,85;-5,47817E+15;267668038,6;355953743,3;39744318,12;0;1
8216;0;14968276,44;0;0;5268907515;5755956401;4944813897;0;-8647220085;9216762238;0;22845119,41;0;27378467,26;1
8217;1313804965;6,64397E+15;3859353276;0;0;0;8,26091E+15;8917791576;15542920,13;-3370473327;234341811,8;154343579,4;17678937,81;11771886,01;1
8218;1590607175;0;5530761242;3041301766;-2353485225;4535297035;6008896,19;4994299532;12933647,43;-3,62426E+16;121125639,1;0;30296850,53;20933887,13;1
8219;0;20281639,13;1610081096;0;8743549107;1233644597;4,58418E+15;1116060187;0;0;17935707,3;39342090,89;3,25923E+16;4565713287;1
8220;2,82935E+16;7,11388E+16;2194836089;2597488497;8715865465;808527187;2121551749;5298678626;-15706301,64;-1114451976;0;0;4724452594;5018304,12;1
8221;2229609793;22566020,27;6803048,18;1850071408;-2053660929;1277056018;13482023,84;2817298958;22488417,86;-5997382949;298422708,2;309337317,7;30132995,62;0;1
8222;2520485674;1090549,13;2106833184;1298057467;8497321606;5,96751E+16;2827129386;0;-21966023,99;3537502639;1245033513;3,18647E+16;0;4436096806;1
8223;1142171956;1154352313;0;3725436035;5364410,67;6,12044E+16;0;1115913463;-9454827964;4666160194;15345977,71;6648204829;8683405,26;8,23676E+15;1
8224;1937800419;2191695533;40663116,12;0;-12757221,35;9533811275;2892470707;1,02314E+16;18815213,94;-1825436862;250129649;255145997,5;15768598;0;1
8225;2600834584;4838681698;1862675621;6357246792;4228192216;2330877688;4004197168;1452076065;1,99106E+16;-2174863149;18725942,3;20263551,68;5008938562;6160236408;1
8226;0;0;2580917975;1236951509;0;102924638;6719298483;0;7131917174;-7038984131;81428960,28;38292709,99;19509207,98;17520420;1
8227;6569891829;6258506,54;5559936554;9266902689;-4776881871;0;0;24984655,17;3,8834E+16;8096876606;109873527,7;20965850,87;17597858,32;25659356,02;1
8228;4677653643;1110531693;5444757094;1,35829E+16;-1,61107E+16;1391571735;0;1,04836E+16;8534213767;3723927328;90803491,87;9,21931E+15;4457185904;11961879,59;1
8229;9860087845;4344652326;6304160401;1714360459;0;1280544098;1931336945;0;1143466,65;-1,76769E+16;73650974,71;46329937,24;12138452,95;13214677,81;1
8230;7647402083;5791076241;851744115;1021103147;-3,17263E+16;3464922646;5980385005;4386862,78;3275065531;1114953267;0;14641860,38;30966739,2;31398948,96;1
8231;5391779062;5731500,92;0;5753123748;2631432885;0;8233560974;4195469834;0;-1,39028E+16;32106173,6;60670859,13;16025856,47;22500042,11;1
8232;6226673309;1271042453;9649681585;480852222;0;1064778476;1726777563;4821600252;-10121458,46;9348066686;21380020,97;9894831755;14288137,51;12567531,83;1
8233;0;9416035835;2082311303;9058048439;4637098788;1044932795;3040699947;4942386344;-11842231,89;-2562634702;4439737512;9395997269;9474641499;2615121626;1
8234;800503015;10623763,7;1014211271;3863218107;8575376,26;4831335075;3955989889;1001876191;-12902280,05;7717115793;39376432,98;5,96303E+15;0;16857754,44;1
8235;0;25779845,18;2522910869;5864414132;1037417162;6417510868;3,69548E+16;3,08952E+16;15814494,12;0;207775290,8;304079577,8;43149697,91;0;1
8236;4606855,16;16697121,94;2302172897;1452689415;1416428804;0;3479219966;7,61021E+15;-3494992876;-5,94441E+15;0;74411269,2;21038607,24;25302946,21;1
8237;0;1,74024E+16;5665156994;0;-8464139596;8250838999;2986042703;201334174;0;9487079842;48263495,99;2384158107;2138925181;3672290901;1
8238;6070889794;1893031509;7460126507;0;-11837670,99;5204906732;6831238925;0;7901194065;-2425540031;18936173,47;42849455,39;2117053,15;3323040,95;1
8239;0;5667480,5;3305917303;1138273577;5691790,14;1058635129;8,97145E+15;6060426555;-9,98816E+15;-5559448018;41808032,8;23084771,41;0;8879730011;1
8240;1059756492;2,5763E+16;6857940639;4509737865;1,87795E+16;0;2867826537;2266047735;-7,2124E+15;1625938624;26844597,32;15169856,12;10070078,62;16261612,38;1
8241;1273930955;18514191,94;7,90016E+15;7975254669;1404951186;3308582187;1224126769;10005369,75;0;1,03855E+16;196401592,9;25945969,12;48907572,43;50952043,61;1
8242;4635373115;0;1016015736;4435402195;-3765286547;0;1764732965;2835279025;14260054,93;-1892514517;0;13852615,49;3116364066;6425417121;0
8243;3112393277;5019104711;1932874793;5392592581;4620008382;5387604605;1,45134E+16;2824400102;3406304921;-4023071,53;74469560,18;30767263,19;14490922,96;0;1
8244;2791483393;1,45533E+16;0;2257933378;5189857478;1127084645;2845545069;4,72501E+16;8,37302E+15;-4643761,26;25473594,34;11058930,33;0;3547305398;1
8245;0;4,02115E+16;2,44437E+16;6,35789E+15;4301793623;0;7949703844;4572898473;-4347010;2403884109;14691693,86;4013445412;5066892171;6,17362E+15;1
8246;2213353588;25597626,27;0;8453714284;8197330,39;6829778976;0;9268784777;-7969603916;-1,68135E+16;36933060,57;9648949844;18708124,66;13666383,08;1
8247;1482431255;17292829,49;0;0;7045588167;3363508399;3,16595E+16;0;8747674629;-4947398808;0;78537917,84;3,76992E+16;4892489413;1
8248;3548640588;2843149973;3097397096;1028815506;1991014124;0;0;9348421735;-1333674446;0;0;16098202,5;5,61498E+15;4674566718;1
8249;3614924128;4,28196E+16;0;1497523428;0;2575636674;2170718286;7439394021;5942949135;-1459086507;44202799,98;30110048,25;10302769,02;8628893,64;1
8250;1395060373;2618354579;7276319583;5552389624;4888022483;0;4115102,33;0;0;-4,72267E+15;37954736,6;15727698,75;3,07311E+16;1881272743;1
8251;2750401078;18634324,83;0;6502571076;3447542711;1202823613;2561363585;8695220461;16338879,78;0;169916585,5;0;8,15714E+15;11091232,4;1
8252;186651353;0;4,77493E+16;1483581314;7208762586;1687982817;2888169278;0;5982810924;-5177731348;84663378,62;36198674,38;12176056,13;12596873,01;1
8253;6031291905;0;19833676,38;0;0;5253985248;1091056131;0;0;-1340502452;0;0;27529380,65;26057484,94;1
8254;3894900128;0;0;1411289253;1339094521;0;3,95789E+16;9999672241;5309252596;-2,93021E+16;181873821,9;0;62168094,23;41036296,85;1
8255;9020504282;7,95285E+15;1135088477;2274934274;3433888893;2707388085;1319364,85;2355435991;1,79167E+16;-2434131,94;40694442,58;0;12564917,19;16273772,04;1
8256;4604814963;541474741;2843384733;3206743801;0;1254449742;3659148239;2,27416E+16;-6996986025;5050982448;15787661,92;5813348783;2640533236;5107719183;1
8257;1705165062;8075181292;4092896835;8536761169;-1784793855;6707033654;2,27444E+16;4,12273E+16;7,59599E+15;-3007132653;68387312,68;0;4810125574;0;0
8258;3328772312;23190740,79;1067263779;1880482493;2736260341;1688491155;1098126,52;1064087992;0;-7,67438E+15;212827390,4;1472233130;0;30041197,55;1
8259;8637354152;4477960136;3791542375;1389696708;-3597606,51;558617666;2953872736;6854282564;11292137,58;-4402402623;66294687,45;200370238,9;17772340,14;0;0
8260;1539452225;5335395938;9083847139;6266314934;-6,14447E+15;0;1300424359;4,97859E+16;10398068,04;-5,79973E+15;18698214,48;0;4425710169;2795409245;1
8261;1637557248;1710181922;4048322649;1226833891;4509685675;508182372;3404079491;0;9845075102;-4022067,78;25896161,79;3,86572E+16;3870412291;1915219476;1
8262;224022417;0;0;8624753716;1967416135;4699532175;1,11244E+16;1490479833;2628909352;-3659011663;30245973,63;96728790,09;16127545,58;13086327,7;1
8263;2785958186;33032359,07;2307832343;0;7404987243;3005872609;0;0;3,59768E+16;0;89018238,49;238334303,1;0;31689985,31;1
8264;5,85327E+15;0;2596094983;6343096605;-11349100,01;2396441,91;6,95753E+15;0;12783174,13;-8870942415;51136342,57;25074258,57;7,9433E+16;0;1
8265;2126566757;1,84203E+16;1,84143E+16;4023860642;5131610855;144001807;5308658221;278645239;-3489621433;0;15739005,49;45136216,65;0;6706276042;1
8266;0;0;1787094048;2925467967;3597193393;2089312845;1045273925;8681086064;-5485172953;1148466962;0;2,79345E+16;15526739,21;20167289,69;1
8267;4619525301;2,80667E+16;0;3,9431E+16;-10385753,38;6540664509;0;801331786;19173914,77;-5015718487;182350618;542229518,3;11556468,03;19838782,81;0
8268;9281345573;14891069,92;8907402723;0;-5708023489;1080869628;7855123525;0;30779049,32;-6,68772E+15;331623496,7;479695518,1;48468210,51;0;1
8269;876037828;1384086215;7901762269;3303410886;5065816109;4981938365;289704351;1703701825;-17388067,97;0;0;6163222891;6104951344;9828874,31;1
8270;0;7634761555;3,53651E+16;1831991,38;5902293259;3357039372;0;2816756098;-6442199664;-3723532715;26073479,93;148813339;14673348,94;7432043456;1
8271;1287631152;9,37109E+15;11300789,29;1,5247E+16;6,72489E+15;9072773238;1028015305;0;0;-4617022548;133450685;92082379,81;25353116,42;0;1
8272;5451586298;0;0;2447604727;5,87016E+15;8432064963;1840753043;3,89834E+16;9134081081;-2685240909;0;17782392,05;0;17032570,58;1
8273;0;0;0;1,78728E+16;-3031543475;9180030522;2537548805;5296816515;5532453578;-5711613476;100893019,1;108986446,2;27895966,72;29152020,26;1
8274;7,21013E+15;0;6800634982;0;6,7299E+15;7320749938;8042370635;2810361173;-6,72456E+16;-3816084564;7,99872E+16;0;9044696652;5004530609;1
8275;8605873655;19120893,57;0;0;2926126001;5251787361;0;1,63329E+16;12341603,1;-2,88433E+16;217722931;236087002,3;0;23532075,59;1
8276;2021330779;4700054985;9930191898;2,68889E+16;-4198490057;2375310185;1640035154;2060011,39;0;-3347855546;95122798,6;87708305,78;14154011,54;14105211,08;1
8277;9577033888;0;418048465;1,75824E+16;-5,42046E+15;2740178975;1583548862;23519516,83;-13316499,75;1,19492E+16;0;21732085,19;27100227,87;23532488,8;1
8278;7126419934;2701735124;3234870296;9933771417;3601598409;3244957875;0;4295163429;-6548227,55;-2,65111E+16;18033396,11;0;6,83365E+15;9546801359;1
8279;3,73525E+16;8,91804E+15;6008494759;2,30677E+16;0;0;1787831,81;8,59181E+15;8411910999;-1519000659;171608319,6;553706265;87396552,69;65393463,57;1
8280;1617714821;1,73866E+16;9190086921;1362764856;5,88375E+16;1025715934;0;3,10767E+16;1230502142;-2242285371;56543413,02;29849698,27;15851425,11;10389575,04;1
8281;2926594593;0;1044151044;0;8752274481;1149506026;0;1620097771;-6195053544;2862404061;32464734,53;4907384296;0;17228780,84;1
8282;0;2979806792;4476163237;2238452591;-1524108,87;0;3557077027;6677956906;14020789,75;-3,58909E+16;77923284,02;19639860,19;0;0;0
8283;2297157661;1528592694;0;1725666345;0;3552320675;1175262352;1986576911;2402899347;-3567395441;28080380,85;62283974,04;7,12275E+15;6491535177;1
8284;1137981244;0;4250613133;2238008,1;-9566832427;1487292498;9609070974;5743377802;-4551336826;8456788188;75474363,54;29182522,02;13511469,33;17735201,04;1
8285;0;4288207383;5,42852E+15;3,22227E+16;2638368086;2232285362;6456031994;1,41269E+16;-3,72406E+16;-4617863454;112471552,4;167034238,6;37874964,21;26430730,02;1
8286;3873854383;0;5755322344;1004058161;-4593476825;104370964;1,3378E+16;1760742973;6,21644E+15;0;39557491,53;4842761935;0;1,63768E+16;1
8287;7961053648;1571104906;4300317103;5195828598;0;365248959;261488637;1806216376;11901784,03;-8840798389;46322709,16;11423591,87;5,53096E+15;11931635,61;1
8288;4873255585;0;0;11337169;8,21661E+15;1039386792;3089064;0;-10281539,51;-9804266302;2659189002;8578811019;2703243916;1024409679;1
8289;5414312137;103632454,8;5734559217;3005642417;8514321345;2326699557;9264573469;7440327444;15926845,79;-8325529917;185268691,2;0;47581122,39;49738730,97;1
8290;0;2627479241;2621722344;7848128101;5273498723;0;0;6110619733;-1525038105;-3321722691;0;8274172755;5012924516;6991651126;1
8291;3486285578;23516207,71;1285449763;0;-2592636639;6933533285;13307361,58;12228509,71;4,10485E+16;-5,22644E+16;0;707137266,8;16207230,65;15835253,08;1
8292;4068026222;0;7146468005;1142070508;-7584835833;3026332249;0;1352353267;13637820,79;0;192355693,7;89019202,11;66261147,14;48214681,95;1
8293;6720444761;0;2410233809;2,847E+16;0;2,65104E+16;2,32517E+16;1,41392E+16;-13696770,97;0;0;0;7917865751;7886698159;1
8294;3,48392E+16;0;8002965917;8376616904;1980758399;6920563762;0;5688777415;6464042661;-2165827215;160566790,7;77161755,9;47787153,79;26337342,54;1
8295;9841940353;3199012995;0;0;-2396446159;1024864363;1093761334;1,31134E+16;1223484491;0;4135089452;1941619049;319510003;3346695088;1
8296;1,57616E+16;32721317,77;9393543918;0;6285464,19;4716722671;3,00956E+16;9205387071;3,16303E+16;-1237364223;110595359,6;0;34383763,73;33945094,28;1
8297;8593626319;0;927206183;4258003335;8012860994;1597976329;1554580253;1485592129;9,98385E+15;-6988867449;106713741;57959416,36;10426604,62;11855995,36;1
8298;2021385147;6295255103;1562548571;1490635361;-1,25426E+16;1524452831;1262797966;2611292978;13310227,36;-3306307255;65515162,1;26925475,24;1521196321;6,23197E+15;1
8299;0;0;8826120785;2283517239;5,69623E+16;0;18585946,42;1987437,11;20088804,56;0;332879231,7;3866420662;20797858,95;19415674,82;1
8300;3208983742;2,07223E+16;0;4665674586;-2546911784;2094217285;897433507;8998699981;11444044,94;-3311960425;46774943,85;25514718,11;2969859435;0;1
8301;0;17822493,2;2,42943E+16;2837673392;2806762499;0;2078897439;6249594783;13723598,67;0;103151904,8;67390986,75;0;37631921,42;1
8302;1829830513;0;9582141605;4003308379;0;0;7778132442;0;-2499900,36;-2030947015;6612887653;21123176,66;1554339767;2750084494;1
8303;1407419198;13654896,59;4585860175;2409244019;0;2425225901;0;2688384,58;8089824307;-1,15654E+16;220352876;105342124,2;39431779,18;27824014,69;1
8304;1977598744;11870736,45;7114546922;1699331,95;0;4029465334;2736387,9;0;7095230164;-5788923597;141354786,9;82531141,63;25763500,61;22945572,75;1
8305;7495646418;6,26741E+15;6728719226;0;1092911873;3291131668;2170862679;6419995258;12838303,44;-2189495188;183685259,6;0;28155044,82;0;1
8306;6036866263;0;1559335967;1786164311;0;0;2625546548;0;21066798,04;-1516165664;206744870,6;21789446,04;0;21477711,64;1
8307;9070412952;0;0;1,44903E+16;0;3128050292;3555425001;3,36886E+16;2391560971;1,0001E+16;56270375,58;11512007,16;10843357,57;0;1
8308;8842594168;24632149,31;2523423991;1,02828E+16;6868855589;2391733781;3266281,09;3198840829;0;-4,21005E+16;90413979,26;158344422,8;23905928,47;24029039,29;1
8309;1476242205;6694478091;1056565669;6896516335;3854629354;1315764028;9,68253E+15;5866747342;-1283765828;-379341617;11337922,33;11956685,88;3594537445;8299668324;1
8310;0;0;7240709606;1670759178;-3240873393;2309132638;1069850672;0;8943361798;-2017366946;70504560,8;59690239,74;8099622342;0;1
8311;1087860743;7344558145;1,66136E+16;2315651841;-7000603285;2609600956;139618688;2023485226;5,47514E+15;1029950983;88985391,61;38841760,45;28488385,42;31902401,61;1
8312;3120506497;4281101533;1482218868;0;-4227459153;2941682507;1530830406;0;-4997963655;5,56604E+16;83257786,86;180214001,1;25400906,68;28662590,24;1
8313;74371328,5;17387903,64;591382131,5;10767305,93;-11034453,68;1370085073;10987819,06;0;13659964,64;-6472063347;506844468,8;4784161343;100300526;74850243,73;1
8314;7,74251E+15;496311149;1399031656;7462937671;1,93323E+16;1146250711;3339379132;2689652988;2636976029;-3458848943;8574429525;0;2320013923;2953345354;1
8315;0;12621538,76;0;6207387754;0;1250331636;3615333742;4,99492E+15;6155825734;-3,0349E+16;71928380,92;0;42499392,7;28293405,7;1
8316;121689228;3723999893;636633621;8,14191E+15;0;5603197694;28889,44;1943655847;7657800976;-2246157496;4499751442;5221903739;2926814918;2391614246;1
8317;2831554544;15439621,35;1654635622;5670992077;4440362954;2486359667;1108405,69;6917275202;13617212,33;-3313129672;0;28468528,73;8810241896;12078979,62;1
8318;4249762401;10147386,04;8855496029;3,88527E+16;6,42361E+15;9162445451;0;1698490197;1379195929;1202132663;234254716,2;13526845,75;55078714,36;0;1
8319;2985287724;4058651744;0;9967565566;5215391912;2428267562;1922388355;2274893531;0;0;34494431,71;12487585,74;1004100285;2310306559;1
8320;8654719731;2025350163;8840229065;2413896877;-15043366,26;7310846746;0;4584532445;0;5396639547;145043932,8;40648011,34;20513747,33;15122487,47;1
8321;1249179699;2446157,91;0;1219186422;7918766455;1818672836;3025791758;0;-12503203,27;-1719908944;5,2911E+15;1610879939;3272132,25;8,48137E+15;1
8322;0;0;5464364663;8523729672;6208200,84;3460010776;1655090419;7213449359;-10576798,45;2150592364;12971339,69;15359418,35;6,01423E+16;12260561,2;1
8323;3265763656;2616645525;1,90541E+16;7810178351;-6,24529E+15;112148462;1001537461;1229482831;0;-6136695235;10606582,07;7,15962E+15;1556475678;0;1
8324;1727194,65;14223317,9;1,72498E+16;1,52103E+16;1244699531;4906977245;9581798952;3,14683E+16;10665410,04;-2807081481;168142578,1;49470593,29;0;9641353261;1
8325;5946425775;2646770738;2670217,45;1281868148;3357041644;1057045266;2,06991E+16;4542716397;2108419111;-2029074102;66220492,15;19406399,94;4,57954E+15;6418535,13;1
8326;6881930689;6015772619;1137999321;0;-1,40612E+16;1318280422;3488524151;6753043149;14780645,49;-2,62016E+16;187844084,7;49329440,79;0;12855523,65;1
8327;0;3668634423;1011096194;3960970811;-2145242045;1176713513;2497846819;106151,94;17256381,43;0;290503692,6;49568053,23;17726822,03;9862979332;1
8328;9788627217;2025543,33;4879760048;2902682,39;1,01034E+16;1926617843;1328082652;0;0;8886003258;50766528,44;38867911,56;14099278,64;13808230,94;1
8329;9013177683;61141973,66;1179592608;1292969876;8256747225;3341741053;5,46036E+15;5593396965;6929427836;-3,47033E+16;0;82706399,18;28217119,03;0;1
8330;3667549875;40318704,27;0;7635000311;7,11252E+15;9012044647;5176162774;4089649423;15691574,7;-3724006,07;239128796,4;43129665,05;26757144,63;18859467,85;1
8331;2,02929E+16;3711932559;61159257,38;2632763559;-6156463156;1092795789;11538371,48;5,0758E+16;17062853,92;0;145269258,1;0;13847819,16;11345431,09;0
8332;1044039822;2917421172;0;1095593034;-4791230759;1675021096;8831209937;7740023421;9271468548;-4786097777;60972931,87;102632840,1;11560532,56;6298782,72;0
8333;4,73992E+16;5689110726;5163657085;2572781838;6021196913;3907355379;0;0;3868224305;-3,19819E+16;42286187,39;8716567,89;6,07634E+15;2637860,28;1
8334;3,50474E+16;14001302,09;46046259,48;11474260,61;-1,76645E+16;7728490601;6921279424;8949796651;0;-8186524077;505320092,3;428556289,4;25465975,14;28899545,91;1
8335;6486431649;2124393119;2936662945;1100995192;4982156188;1704470084;2167960888;747910942;0;-1659191881;51587827,18;41790671,8;25589160,97;24791686,67;1
8336;0;4080510646;4,75068E+16;1259992653;5582304531;4402592728;6895043778;0;1767225,55;4515375193;53437973,32;11309725,49;10419364,48;11912608,2;1
8337;8025302157;6833599048;3576981622;7,07114E+15;-7170647446;1296332279;2551537101;9281287669;13573011,84;6445845504;267174594,1;0;19668823,13;22541526,57;1
8338;1157921618;7913642219;1876699272;773935401;7613746302;7718901205;1,36476E+16;9106846033;-4349177,94;-2592813527;0;19527194,91;5805110,38;4,48308E+16;1
8339;0;9713946429;9501402508;9879294549;6,99072E+15;0;3277374716;1,4818E+16;-2633487324;-2054483424;74381894,21;70817727,71;25211215,47;23123006,5;1
8340;4591561391;148624089;1346757617;0;7018909976;0;1891387026;0;-10897229,55;0;1125775848;0;2653764238;6892531716;1
8341;2189617,71;1063985053;1347107094;1155441238;-8104475225;7411614106;2298814148;5027077801;8926566177;0;0;102684145,9;13331741,52;12522803,83;1
